I,PP,0
am,VBP,0
a,DAT,0
Angel,NP,0
That,DT,0
young,JJ,0
man,NN,0
hears,VVZ,0
the,DAT,0
words,NNS,0
I,PP,0
speak,VVP,0
That,DT,0
young,JJ,0
man,NN,0
has,VHZ,0
a,DAT,0
secret,JJ,0
way,NN,0
pecooliar,NN,0
to,TO,0
himself,PP,0
of,IN,0
getting,VVG,0
at,IN,0
a,DAT,0
boy,NN,0
and,CO,0
at,IN,0
his,PP$,0
heart,NN,0
and,CO,0
at,IN,0
his,PP$,0
liver,NN,0
It,PP,0
is,VBZ,0
in,IN,0
wain,NN,0
for,IN,0
a,DAT,0
boy,NN,0
to,TO,0
attempt,VV,0
to,TO,0
hide,VV,0
himself,PP,0
from,IN,0
that,DT,0
young,JJ,0
man,NN,0
A,DAT,0
boy,NN,0
may,MD,0
lock,VV,0
his,PP$,0
door,NN,0
may,MD,0
be,VB,0
warm,JJ,0
in,IN,0
bed,NN,0
may,MD,0
tuck,VV,0
himself,PP,0
up,QQ,0
may,MD,0
draw,VV,0
the,DAT,0
clothes,NNS,0
over,IN,0
his,PP$,0
head,NN,0
may,MD,0
think,VV,0
himself,PP,0
comfortable,JJ,0
and,CO,0
safe,JJ,0
but,CO,0
that,DT,0
young,JJ,0
man,NN,0
will,MD,0
softly,RB,0
creep,VV,0
and,CO,0
creep,VV,0
his,PP$,0
way,NN,0
to,TO,0
him,PP,0
and,CO,0
tear,VV,0
him,PP,0
open,VV,0
I,PP,0
am,VBP,0
a,DAT,0
keeping,VVG,0
that,DT,0
young,JJ,0
man,NN,0
from,IN,0
harming,VVG,0
of,IN,0
you,PP,0
at,IN,0
the,DAT,0
present,JJ,0
moment,NN,0
with,IN,0
great,JJ,0
difficulty,NN,0
I,PP,0
find,VVP,0
it,PP,0
wery,NN,0
hard,JJ,0
to,TO,0
hold,VV,0
that,DT,0
young,JJ,0
man,NN,0
off,IN,0
of,IN,0
your,PP$,0
inside,NN,0
Now,RB,0
what,PWH,0
do,VDP,0
you,PP,0
say,VVP,0
I,PP,0
said,VVD,0
that,THAT,0
I,PP,0
would,MD,0
get,VV,0
him,PP,0
the,DAT,0
file,NN,0
and,CO,0
I,PP,0
would,MD,0
get,VV,0
him,PP,0
what,PWH,0
broken,VVN,0
bits,NNS,0
of,IN,0
food,NN,0
I,PP,0
could,MD,0
and,CO,0
I,PP,0
would,MD,0
come,VV,0
to,TO,0
him,PP,0
at,IN,0
the,DAT,0
Battery,NP,0
early,RB,0
in,IN,0
the,DAT,0
morning,NN,0
Say,VV,0
Lord,NP,0
strike,VV,0
you,PP,0
dead,JJ,0
if,CO,0
you,PP,0
do,VDP,0
n't,XX,0
said,VVD,0
the,DAT,0
man,NN,0
I,PP,0
said,VVD,0
so,RB,0
and,CO,0
he,PP,0
took,VVD,0
me,PP,0
down,QQ,0
Now,RB,0
he,PP,0
pursued,VVD,0
you,PP,0
remember,VVP,0
what,PWH,0
you,PP,0
've,VHP,0
undertook,VVD,0
and,CO,0
you,PP,0
remember,VVP,0
that,THAT,0
young,JJ,0
man,NN,0
and,CO,0
you,PP,0
get,VVP,0
home,NN,0
Goo,NP,0
good,JJ,0
night,NN,0
sir,NN,0
I,PP,0
faltered,VVD,0
Much,RB,0
of,IN,0
that,DT,0
said,VVD,0
he,PP,0
glancing,VVG,0
about,IN,0
him,PP,0
over,IN,0
the,DAT,0
cold,JJ,0
wet,JJ,0
flat,NN,0
I,PP,0
wish,VVP,0
I,PP,0
was,VBD,0
a,DAT,0
frog,NN,0
Or,CO,0
a,DAT,0
eel,NN,0
At,IN,0
the,DAT,0
same,JJ,0
time,NN,0
he,PP,0
hugged,VVD,0
his,PP$,0
shuddering,VVG,0
body,NN,0
in,IN,0
both,CO,0
his,PP$,0
arms,NNS,0
clasping,VVG,0
himself,PP,0
as,IN,0
if,CO,0
to,TO,0
hold,VV,0
himself,PP,0
together,RB,0
and,CO,0
limped,VVN,0
towards,IN,0
the,DAT,0
low,JJ,0
church,NN,0
wall,NN,0
As,IN,0
I,PP,0
saw,VVD,0
him,PP,0
go,VVP,0
picking,VVG,0
his,PP$,0
way,NN,0
among,IN,0
the,DAT,0
nettles,NNS,0
and,CO,0
among,IN,0
the,DAT,0
brambles,NNS,0
that,THAT,0
bound,VVN,0
the,DAT,0
green,JJ,0
mounds,NNS,0
he,PP,0
looked,VVD,0
in,IN,0
my,PP$,0
young,JJ,0
eyes,NNS,0
as,RB,0
if,CO,0
he,PP,0
were,VBD,0
eluding,VVG,0
the,DAT,0
hands,NNS,0
of,IN,0
the,DAT,0
dead,JJ,0
people,NNS,0
stretching,VVG,0
up,QQ,0
cautiously,RB,0
out,RB,0
of,IN,0
their,PP$,0
graves,NNS,0
to,TO,0
get,VV,0
a,DAT,0
twist,NN,0
upon,IN,0
his,PP$,0
ankle,NN,0
and,CO,0
pull,VV,0
him,PP,0
in,QQ,0
When,PWS,0
he,PP,0
came,VVD,0
to,TO,0
the,DAT,0
low,JJ,0
church,NN,0
wall,NN,0
he,PP,0
got,VVD,0
over,IN,0
it,PP,0
like,IN,0
a,DAT,0
man,NN,0
whose,PWS,0
legs,NNS,0
were,VBD,0
numbed,VVN,0
and,CO,0
stiff,JJ,0
and,CO,0
then,RB,0
turned,VVN,0
round,NN,0
to,TO,0
look,VV,0
for,IN,0
me,PP,0
When,PWS,0
I,PP,0
saw,VVD,0
him,PP,0
turning,VVG,0
I,PP,0
set,VVD,0
my,PP$,0
face,NN,0
towards,IN,0
home,NN,0
and,CO,0
made,VVD,0
the,DAT,0
best,JJS,0
use,NN,0
of,IN,0
my,PP$,0
legs,NNS,0
But,CO,0
presently,RB,0
I,PP,0
looked,VVD,0
over,QQ,0
my,PP$,0
shoulder,NN,0
and,CO,0
saw,VVD,0
him,PP,0
going,VVG,0
on,IN,0
again,RB,0
towards,IN,0
the,DAT,0
river,NN,0
still,RB,0
hugging,VVG,0
himself,PP,0
in,IN,0
both,DT,0
arms,NNS,0
and,CO,0
picking,VVG,0
his,PP$,0
way,NN,0
with,IN,0
his,PP$,0
sore,JJ,0
feet,NNS,0
among,IN,0
the,DAT,0
great,JJ,0
stones,NNS,0
dropped,VVD,0
into,IN,0
the,DAT,0
marshes,NNS,0
here,RB,0
and,CO,0
there,RB,0
for,IN,0
stepping,VVG,0
places,NNS,0
when,PWS,0
the,DAT,0
rains,NNS,0
were,VBD,0
heavy,JJ,0
or,CO,0
the,DAT,0
tide,NN,0
was,VBD,0
in,IN,0
The,DAT,0
marshes,NNS,0
were,VBD,0
just,RB,0
a,DAT,0
long,JJ,0
black,JJ,0
horizontal,NN,0
line,NN,0
then,RB,0
as,IN,0
I,PP,0
stopped,VVD,0
to,TO,0
look,VV,0
after,IN,0
him,PP,0
and,CO,0
the,DAT,0
river,NN,0
was,VBD,0
just,RB,0
another,DT,0
horizontal,JJ,0
line,NN,0
not,XX,0
nearly,RB,0
so,RB,0
broad,JJ,0
nor,CO,0
yet,RB,0
so,RB,0
black,JJ,0
and,CO,0
the,DAT,0
sky,NN,0
was,VBD,0
just,RB,0
a,DAT,0
row,NN,0
of,IN,0
long,JJ,0
angry,JJ,0
red,JJ,0
lines,NNS,0
and,CO,0
dense,JJ,0
black,JJ,0
lines,NNS,0
intermixed,VVD,0
On,IN,0
the,DAT,0
edge,NN,0
of,IN,0
the,DAT,0
river,NN,0
I,PP,0
could,MD,0
faintly,RB,0
make,VV,0
out,QQ,0
the,DAT,0
only,JJ,0
two,CD,0
black,JJ,0
things,NNS,0
in,IN,0
all,DT,0
the,DAT,0
prospect,NN,0
that,DT,0
seemed,VVD,0
to,TO,0
be,VB,0
standing,VVG,0
upright,NN,0
one,CD,0
of,IN,0
these,DT,0
was,VBD,0
the,DAT,0
beacon,NN,0
by,IN,0
which,DTW,0
the,DAT,0
sailors,NNS,0
steered,VVD,0
like,IN,0
an,DAT,0
unhooped,JJ,0
cask,NN,0
upon,IN,0
a,DAT,0
pole,NN,0
an,DAT,0
ugly,JJ,0
thing,NN,0
when,PWS,0
you,PP,0
were,VBD,0
near,IN,0
it,PP,0
the,DAT,0
other,JJ,0
a,DAT,0
gibbet,NN,0
with,IN,0
some,DT,0
chains,NNS,0
hanging,VVG,0
to,TO,0
it,PP,0
which,DTW,0
had,VHD,0
once,RB,0
held,VVN,0
a,DAT,0
pirate,NN,0
The,DAT,0
man,NN,0
was,VBD,0
limping,VVG,0
on,IN,0
towards,IN,0
this,DT,0
latter,NN,0
as,RB,0
if,CO,0
he,PP,0
were,VBD,0
the,DAT,0
pirate,NN,0
come,VVN,0
to,TO,0
life,NN,0
and,CO,0
come,VV,0
down,QQ,0
and,CO,0
going,VVG,0
back,RB,0
to,TO,0
hook,VV,0
himself,PP,0
up,QQ,0
again,RB,0
It,PP,0
gave,VVD,0
me,PP,0
a,DAT,0
terrible,JJ,0
turn,NN,0
when,PWS,0
I,PP,0
thought,VVD,0
so,RB,0
and,CO,0
as,RB,0
I,PP,0
saw,VVD,0
the,DAT,0
cattle,NNS,0
lifting,VVG,0
their,PP$,0
heads,NNS,0
to,TO,0
gaze,VV,0
after,IN,0
him,PP,0
I,PP,0
wondered,VVD,0
whether,IN,0
they,PP,0
thought,VVD,0
so,RB,0
too,RB,0
I,PP,0
looked,VVD,0
all,DT,0
round,NN,0
for,IN,0
the,DAT,0
horrible,JJ,0
young,JJ,0
man,NN,0
and,CO,0
could,MD,0
see,VV,0
no,DT,0
signs,NNS,0
of,IN,0
him,PP,0
But,CO,0
now,RB,0
I,PP,0
was,VBD,0
frightened,VVN,0
again,RB,0
and,CO,0
ran,VVD,0
home,NN,0
without,IN,0
stopping,VVG,0
My,PP$,0
sister,NN,0
Mrs,NN,0
Joe,NP,0
Gargery,NP,0
was,VBD,0
more,JJR,0
than,IN,0
twenty,CD,0
years,NNS,0
older,JJR,0
than,IN,0
I,PP,0
and,CO,0
had,VHD,0
established,VVN,0
a,DAT,0
great,JJ,0
reputation,NN,0
with,IN,0
herself,PP,0
and,CO,0
the,DAT,0
neighbours,NNS,0
because,IN,0
she,PP,0
had,VHD,0
brought,VVN,0
me,PP,0
up,QQ,0
by,IN,0
hand,NN,0
Having,VHG,0
at,IN,0
that,DT,0
time,NN,0
to,TO,0
find,VV,0
out,QQ,0
for,IN,0
myself,PP,0
what,PWH,0
the,DAT,0
expression,NN,0
meant,VVD,0
and,CO,0
knowing,VVG,0
her,PP,0
to,TO,0
have,VH,0
a,DAT,0
hard,JJ,0
and,CO,0
heavy,JJ,0
hand,NN,0
and,CO,0
to,TO,0
be,VB,0
much,JJ,0
in,IN,0
the,DAT,0
habit,NN,0
of,IN,0
laying,VVG,0
it,PP,0
upon,IN,0
her,PP$,0
husband,NN,0
as,IN,0
well,RB,0
as,RB,0
upon,IN,0
me,PP,0
I,PP,0
supposed,VVD,0
that,THAT,0
Joe,NP,0
Gargery,NP,0
and,CO,0
I,PP,0
were,VBD,0
both,DT,0
brought,VVN,0
up,QQ,0
by,IN,0
hand,NN,0
She,PP,0
was,VBD,0
not,XX,0
a,DAT,0
good,JJ,0
looking,VVG,0
woman,NN,0
my,PP$,0
sister,NN,0
and,CO,0
I,PP,0
had,VHD,0
a,DAT,0
general,JJ,0
impression,NN,0
that,THAT,0
she,PP,0
must,MD,0
have,VH,0
made,VVN,0
Joe,NP,0
Gargery,NP,0
marry,VV,0
her,PP,0
by,IN,0
hand,NN,0
Joe,NP,0
was,VBD,0
a,DAT,0
fair,JJ,0
man,NN,0
with,IN,0
curls,NNS,0
of,IN,0
flaxen,JJ,0
hair,NN,0
on,IN,0
each,DT,0
side,NN,0
of,IN,0
his,PP$,0
smooth,JJ,0
face,NN,0
and,CO,0
with,IN,0
eyes,NNS,0
of,IN,0
such,DT,0
a,DAT,0
very,RB,0
undecided,JJ,0
blue,NN,0
that,THAT,0
they,PP,0
seemed,VVD,0
to,TO,0
have,VH,0
somehow,RB,0
got,VVN,0
mixed,JJ,0
with,IN,0
their,PP$,0
own,JJ,0
whites,NNS,0
He,PP,0
was,VBD,0
a,DAT,0
mild,JJ,0
good,JJ,0
natured,JJ,0
sweet,JJ,0
tempered,VVN,0
easy,RB,0
going,VVG,0
foolish,JJ,0
dear,RB,0
fellow,JJ,0
a,DAT,0
sort,NN,0
of,IN,0
Hercules,NNS,0
in,IN,0
strength,NN,0
and,CO,0
also,RB,0
in,IN,0
weakness,NN,0
My,PP$,0
sister,NN,0
Mrs,NN,0
Joe,NP,0
with,IN,0
black,JJ,0
hair,NN,0
and,CO,0
eyes,NNS,0
had,VHD,0
such,DT,0
a,DAT,0
prevailing,VVG,0
redness,NN,0
of,IN,0
skin,NN,0
that,THAT,0
I,PP,0
sometimes,RB,0
used,VVD,0
to,TO,0
wonder,VV,0
whether,IN,0
it,PP,0
was,VBD,0
possible,JJ,0
she,PP,0
washed,VVD,0
herself,PP,0
with,IN,0
a,DAT,0
nutmeg,NN,0
grater,NN,0
instead,RB,0
of,IN,0
soap,NN,0
She,PP,0
was,VBD,0
tall,JJ,0
and,CO,0
bony,JJ,0
and,CO,0
almost,RB,0
always,RB,0
wore,VVD,0
a,DAT,0
coarse,JJ,0
apron,NN,0
fastened,VVN,0
over,IN,0
her,PP$,0
figure,NN,0
behind,IN,0
with,IN,0
two,CD,0
loops,NNS,0
and,CO,0
having,VHG,0
a,DAT,0
square,JJ,0
impregnable,JJ,0
bib,NN,0
in,IN,0
front,NN,0
that,DT,0
was,VBD,0
stuck,VVN,0
full,JJ,0
of,IN,0
pins,NNS,0
and,CO,0
needles,NNS,0
She,PP,0
made,VVD,0
it,PP,0
a,DAT,0
powerful,JJ,0
merit,NN,0
in,IN,0
herself,PP,0
and,CO,0
a,DAT,0
strong,JJ,0
reproach,NN,0
against,IN,0
Joe,NP,0
that,DT,0
she,PP,0
wore,VVD,0
this,DT,0
apron,NN,0
so,RB,0
much,RB,0
Though,CO,0
I,PP,0
really,RB,0
see,VVP,0
no,DT,0
reason,NN,0
why,PWS,0
she,PP,0
should,MD,0
have,VH,0
worn,VVN,0
it,PP,0
at,IN,0
all,DT,0
or,CO,0
why,PWS,0
if,CO,0
she,PP,0
did,VDD,0
wear,VV,0
it,PP,0
at,IN,0
all,DT,0
she,PP,0
should,MD,0
not,XX,0
have,VH,0
taken,VVN,0
it,PP,0
off,QQ,0
every,DT,0
day,NN,0
of,IN,0
her,PP$,0
life,NN,0
Joe,NP,0
's,GE,0
forge,NN,0
adjoined,VVD,0
our,PP$,0
house,NN,0
which,DTW,0
was,VBD,0
a,DAT,0
wooden,JJ,0
house,NN,0
as,RB,0
many,JJ,0
of,IN,0
the,DAT,0
dwellings,NNS,0
in,IN,0
our,PP$,0
country,NN,0
were,VBD,0
most,JJS,0
of,IN,0
them,PP,0
at,IN,0
that,DT,0
time,NN,0
When,PWS,0
I,PP,0
ran,VVD,0
home,NN,0
from,IN,0
the,DAT,0
churchyard,NN,0
the,DAT,0
forge,NN,0
was,VBD,0
shut,VVN,0
up,QQ,0
and,CO,0
Joe,NP,0
was,VBD,0
sitting,VVG,0
alone,RB,0
in,IN,0
the,DAT,0
kitchen,NN,0
Joe,NP,0
and,CO,0
I,PP,0
being,VBG,0
fellow,JJ,0
sufferers,NNS,0
and,CO,0
having,VHG,0
confidences,NNS,0
as,IN,0
such,JJ,0
Joe,NP,0
imparted,VVD,0
a,DAT,0
confidence,NN,0
to,TO,0
me,PP,0
the,DAT,0
moment,NN,0
I,PP,0
raised,VVD,0
the,DAT,0
latch,NN,0
of,IN,0
the,DAT,0
door,NN,0
and,CO,0
peeped,VVD,0
in,IN,0
at,IN,0
him,PP,0
opposite,JJ,0
to,TO,0
it,PP,0
sitting,VVG,0
in,IN,0
the,DAT,0
chimney,NN,0
corner,NN,0
Mrs,NN,0
Joe,NP,0
has,VHZ,0
been,VBN,0
out,IN,0
a,DAT,0
dozen,NN,0
times,NNS,0
looking,VVG,0
for,IN,0
you,PP,0
Pip,NP,0
And,CO,0
she,PP,0
's,VBZ,0
out,RB,0
now,RB,0
making,VVG,0
it,PP,0
a,DAT,0
baker,NN,0
's,GE,0
dozen,NN,0
Is,VBZ,0
she,PP,0
Yes,UH,0
Pip,NP,0
said,VVD,0
Joe,NP,0
and,CO,0
what,PWH,0
's,VBZ,0
worse,JJR,0
she,PP,0
's,VHZ,0
got,VVN,0
Tickler,NP,0
with,IN,0
her,PP,0
At,IN,0
this,DT,0
dismal,JJ,0
intelligence,NN,0
I,PP,0
twisted,VVD,0
the,DAT,0
only,JJ,0
button,NN,0
on,IN,0
my,PP$,0
waistcoat,NN,0
round,NN,0
and,CO,0
round,NN,0
and,CO,0
looked,VVD,0
in,IN,0
great,JJ,0
depression,NN,0
at,IN,0
the,DAT,0
fire,NN,0
Tickler,NN,0
was,VBD,0
a,DAT,0
wax,NN,0
ended,VVD,0
piece,NN,0
of,IN,0
cane,NN,0
worn,VVN,0
smooth,JJ,0
by,IN,0
collision,NN,0
with,IN,0
my,PP$,0
tickled,VVN,0
frame,NN,0
She,PP,0
sot,NN,0
down,QQ,0
said,VVD,0
Joe,NP,0
and,CO,0
she,PP,0
got,VVD,0
up,QQ,0
and,CO,0
she,PP,0
made,VVD,0
a,DAT,0
grab,NN,0
at,IN,0
Tickler,NP,0
and,CO,0
she,PP,0
Ram,NP,0
paged,VVD,0
out,QQ,0
That,DT,0
's,VBZ,0
what,PWH,0
she,PP,0
did,VDD,0
said,VVD,0
Joe,NP,0
slowly,RB,0
clearing,VVG,0
the,DAT,0
fire,NN,0
between,IN,0
the,DAT,0
lower,JJR,0
bars,NNS,0
with,IN,0
the,DAT,0
poker,NN,0
and,CO,0
looking,VVG,0
at,IN,0
it,PP,0
she,PP,0
Ram,NP,0
paged,VVD,0
out,QQ,0
Pip,NP,0
Has,VHZ,0
she,PP,0
been,VBN,0
gone,VVN,0
long,RB,0
Joe,NP,0
I,PP,0
always,RB,0
treated,VVD,0
him,PP,0
as,IN,0
a,DAT,0
larger,JJR,0
species,NN,0
of,IN,0
child,NN,0
and,CO,0
as,IN,0
no,DT,0
more,JJR,0
than,IN,0
my,PP$,0
equal,JJ,0
Well,RB,0
said,VVD,0
Joe,NP,0
glancing,VVG,0
up,QQ,0
at,IN,0
the,DAT,0
Dutch,JJ,0
clock,NN,0
she,PP,0
's,VHZ,0
been,VBN,0
on,IN,0
the,DAT,0
Ram,NP,0
page,NN,0
this,DT,0
last,JJ,0
spell,NN,0
about,RB,0
five,CD,0
minutes,NNS,0
Pip,NP,0
She,PP,0
's,VBZ,0
a,DAT,0
coming,VVG,0
Get,VV,0
behind,IN,0
the,DAT,0
door,NN,0
old,JJ,0
chap,NN,0
and,CO,0
have,VH,0
the,DAT,0
jack,NN,0
towel,NN,0
betwixt,IN,0
you,PP,0
I,PP,0
took,VVD,0
the,DAT,0
advice,NN,0
My,PP$,0
sister,NN,0
Mrs,NN,0
Joe,NP,0
throwing,VVG,0
the,DAT,0
door,NN,0
wide,RB,0
open,JJ,0
and,CO,0
finding,VVG,0
an,DAT,0
obstruction,NN,0
behind,IN,0
it,PP,0
immediately,RB,0
divined,VVD,0
the,DAT,0
cause,NN,0
and,CO,0
applied,VVD,0
Tickler,NP,0
to,TO,0
its,PP$,0
further,JJR,0
investigation,NN,0
She,PP,0
concluded,VVD,0
by,IN,0
throwing,VVG,0
meâI,NNS,0
often,RB,0
served,VVN,0
as,IN,0
a,DAT,0
connubial,JJ,0
missileâat,NP,0
Joe,NP,0
who,PWH,0
glad,JJ,0
to,TO,0
get,VV,0
hold,VV,0
of,IN,0
me,PP,0
on,IN,0
any,DT,0
terms,NNS,0
passed,VVD,0
me,PP,0
on,IN,0
into,IN,0
the,DAT,0
chimney,NN,0
and,CO,0
quietly,RB,0
fenced,VVD,0
me,PP,0
up,QQ,0
there,RB,0
with,IN,0
his,PP$,0
great,JJ,0
leg,NN,0
Where,PWS,0
have,VHP,0
you,PP,0
been,VBN,0
you,PP,0
young,JJ,0
monkey,NN,0
said,VVD,0
Mrs,NN,0
Joe,NP,0
stamping,VVG,0
her,PP$,0
foot,NN,0
Tell,VV,0
me,PP,0
directly,RB,0
what,PWH,0
you,PP,0
've,VHP,0
been,VBN,0
doing,VDG,0
to,TO,0
wear,VV,0
me,PP,0
away,QQ,0
with,IN,0
fret,NN,0
and,CO,0
fright,NN,0
and,CO,0
worrit,VV,0
or,CO,0
I,PP,0
'd,MD,0
have,VH,0
you,PP,0
out,QQ,0
of,IN,0
that,DT,0
corner,NN,0
if,CO,0
you,PP,0
was,VBD,0
fifty,CD,0
Pips,NNS,0
and,CO,0
he,PP,0
was,VBD,0
five,CD,0
hundred,CD,0
Gargerys,NP,0
I,PP,0
have,VHP,0
only,RB,0
been,VBN,0
to,TO,0
the,DAT,0
churchyard,NN,0
said,VVD,0
I,PP,0
from,IN,0
my,PP$,0
stool,NN,0
crying,VVG,0
and,CO,0
rubbing,VVG,0
myself,PP,0
Churchyard,NN,0
repeated,VVN,0
my,PP$,0
sister,NN,0
If,CO,0
it,PP,0
war,NN,0
n't,XX,0
for,IN,0
me,PP,0
you,PP,0
'd,MD,0
have,VH,0
been,VBN,0
to,TO,0
the,DAT,0
churchyard,NN,0
long,RB,0
ago,RB,0
and,CO,0
stayed,VVD,0
there,RB,0
Who,PWH,0
brought,VVD,0
you,PP,0
up,QQ,0
by,IN,0
hand,NN,0
You,PP,0
did,VDD,0
said,VVD,0
I.,NP,0
And,CO,0
why,PWS,0
did,VDD,0
I,PP,0
do,VDP,0
it,PP,0
I,PP,0
should,MD,0
like,VV,0
to,TO,0
know,VV,0
exclaimed,VVN,0
my,PP$,0
sister,NN,0
I,PP,0
whimpered,VVD,0
I,PP,0
do,VDP,0
n't,XX,0
know,VV,0
I,PP,0
do,VDP,0
n't,XX,0
said,VVD,0
my,PP$,0
sister,NN,0
I,PP,0
'd,MD,0
never,RB,0
do,VD,0
it,PP,0
again,RB,0
I,PP,0
know,VVP,0
that,DT,0
I,PP,0
may,MD,0
truly,RB,0
say,VV,0
I,PP,0
've,VHP,0
never,RB,0
had,VHN,0
this,DT,0
apron,NN,0
of,IN,0
mine,NN,0
off,IN,0
since,RB,0
born,VVN,0
you,PP,0
were,VBD,0
It,PP,0
's,VBZ,0
bad,JJ,0
enough,RB,0
to,TO,0
be,VB,0
a,DAT,0
blacksmith,NN,0
's,GE,0
wife,NN,0
and,CO,0
him,PP,0
a,DAT,0
Gargery,NN,0
without,IN,0
being,VBG,0
your,PP$,0
mother,NN,0
My,PP$,0
thoughts,NNS,0
strayed,VVN,0
from,IN,0
that,DT,0
question,NN,0
as,IN,0
I,PP,0
looked,VVD,0
disconsolately,RB,0
at,IN,0
the,DAT,0
fire,NN,0
For,IN,0
the,DAT,0
fugitive,NN,0
out,QQ,0
on,IN,0
the,DAT,0
marshes,NNS,0
with,IN,0
the,DAT,0
ironed,VVN,0
leg,NN,0
the,DAT,0
mysterious,JJ,0
young,JJ,0
man,NN,0
the,DAT,0
file,NN,0
the,DAT,0
food,NN,0
and,CO,0
the,DAT,0
dreadful,JJ,0
pledge,NN,0
I,PP,0
was,VBD,0
under,IN,0
to,TO,0
commit,VV,0
a,DAT,0
larceny,NN,0
on,IN,0
those,DT,0
sheltering,VVG,0
premises,NNS,0
rose,VVD,0
before,IN,0
me,PP,0
in,IN,0
the,DAT,0
avenging,VVG,0
coals,NNS,0
Hah,NP,0
said,VVD,0
Mrs,NN,0
Joe,NP,0
restoring,VVG,0
Tickler,NP,0
to,TO,0
his,PP$,0
station,NN,0
Churchyard,NN,0
indeed,RB,0
You,PP,0
may,MD,0
well,RB,0
say,VV,0
churchyard,NN,0
you,PP,0
two,CD,0
One,CD,0
of,IN,0
us,PP,0
by,IN,0
the,DAT,0
by,IN,0
had,VHD,0
not,XX,0
said,VVD,0
it,PP,0
at,IN,0
all,DT,0
You,PP,0
'll,MD,0
drive,VV,0
me,PP,0
to,TO,0
the,DAT,0
churchyard,NN,0
betwixt,IN,0
you,PP,0
one,CD,0
of,IN,0
these,DT,0
days,NNS,0
and,CO,0
O,NP,0
a,DAT,0
pr,NP,0
r-recious,JJ,0
pair,NN,0
you,PP,0
'd,MD,0
be,VB,0
without,IN,0
me,PP,0
As,IN,0
she,PP,0
applied,VVD,0
herself,PP,0
to,TO,0
set,VV,0
the,DAT,0
tea,NN,0
things,NNS,0
Joe,NP,0
peeped,VVD,0
down,QQ,0
at,IN,0
me,PP,0
over,IN,0
his,PP$,0
leg,NN,0
as,RB,0
if,CO,0
he,PP,0
were,VBD,0
mentally,RB,0
casting,VVG,0
me,PP,0
and,CO,0
himself,PP,0
up,RB,0
and,CO,0
calculating,VVG,0
what,PWH,0
kind,NN,0
of,IN,0
pair,NN,0
we,PP,0
practically,RB,0
should,MD,0
make,VV,0
under,IN,0
the,DAT,0
grievous,JJ,0
circumstances,NNS,0
foreshadowed,VVN,0
After,IN,0
that,DT,0
he,PP,0
sat,VVD,0
feeling,VVG,0
his,PP$,0
right,JJ,0
side,NN,0
flaxen,JJ,0
curls,NNS,0
and,CO,0
whisker,NN,0
and,CO,0
following,VVG,0
Mrs,NN,0
Joe,NP,0
about,RB,0
with,IN,0
his,PP$,0
blue,JJ,0
eyes,NNS,0
as,IN,0
his,PP$,0
manner,NN,0
always,RB,0
was,VBD,0
at,IN,0
squally,JJ,0
times,NNS,0
My,PP$,0
sister,NN,0
had,VHD,0
a,DAT,0
trenchant,JJ,0
way,NN,0
of,IN,0
cutting,VVG,0
our,PP$,0
bread,NN,0
and,CO,0
butter,NN,0
for,IN,0
us,PP,0
that,DT,0
never,RB,0
varied,VVD,0
First,RB,0
with,IN,0
her,PP$,0
left,JJ,0
hand,NN,0
she,PP,0
jammed,VVD,0
the,DAT,0
loaf,NN,0
hard,RB,0
and,CO,0
fast,RB,0
against,IN,0
her,PP$,0
bib,NN,0
where,PWS,0
it,PP,0
sometimes,RB,0
got,VVD,0
a,DAT,0
pin,NN,0
into,IN,0
it,PP,0
and,CO,0
sometimes,RB,0
a,DAT,0
needle,NN,0
which,DTW,0
we,PP,0
afterwards,RB,0
got,VVD,0
into,IN,0
our,PP$,0
mouths,NNS,0
Then,RB,0
she,PP,0
took,VVD,0
some,DT,0
butter,NN,0
not,XX,0
too,RB,0
much,JJ,0
on,IN,0
a,DAT,0
knife,NN,0
and,CO,0
spread,VV,0
it,PP,0
on,IN,0
the,DAT,0
loaf,NN,0
in,IN,0
an,DAT,0
apothecary,NN,0
kind,NN,0
of,IN,0
way,NN,0
as,RB,0
if,CO,0
she,PP,0
were,VBD,0
making,VVG,0
a,DAT,0
plaster,NN,0
using,VVG,0
both,DT,0
sides,NNS,0
of,IN,0
the,DAT,0
knife,NN,0
with,IN,0
a,DAT,0
slapping,NN,0
dexterity,NN,0
and,CO,0
trimming,VVG,0
and,CO,0
moulding,VVG,0
the,DAT,0
butter,NN,0
off,IN,0
round,NN,0
the,DAT,0
crust,NN,0
Then,RB,0
she,PP,0
gave,VVD,0
the,DAT,0
knife,NN,0
a,DAT,0
final,JJ,0
smart,JJ,0
wipe,NN,0
on,IN,0
the,DAT,0
edge,NN,0
of,IN,0
the,DAT,0
plaster,NN,0
and,CO,0
then,RB,0
sawed,VVD,0
a,DAT,0
very,RB,0
thick,JJ,0
round,NN,0
off,IN,0
the,DAT,0
loaf,NN,0
which,DTW,0
she,PP,0
finally,RB,0
before,IN,0
separating,VVG,0
from,IN,0
the,DAT,0
loaf,NN,0
hewed,VVD,0
into,IN,0
two,CD,0
halves,NNS,0
of,IN,0
which,DTW,0
Joe,NP,0
got,VVD,0
one,CD,0
and,CO,0
I,PP,0
the,DAT,0
other,JJ,0
On,IN,0
the,DAT,0
present,JJ,0
occasion,NN,0
though,CO,0
I,PP,0
was,VBD,0
hungry,JJ,0
I,PP,0
